Time,anxbtc,bitcoin24,bitcurex,bitfloor,btce,cex.io,coinbase,coinsetter,exmo,gatecoin,gemini,justcoin,lakebtc,mtgox,others
2010-11-29 00:00:00 UTC,,,,,,,,,,,,,,0.00946232442547419,
2010-11-30 00:00:00 UTC,,,,,,,,,,,,,,0.0047895427965548,
2010-12-01 00:00:00 UTC,,,,,,,,,,,,,,0.00338462545922814,
2010-12-02 00:00:00 UTC,,,,,,,,,,,,,,0.00404335828164467,
2010-12-03 00:00:00 UTC,,,,,,,,,,,,,,0.00168209746215368,
2010-12-04 00:00:00 UTC,,,,,,,,,,,,,,0.00252862139965169,
2010-12-05 00:00:00 UTC,,,,,,,,,,,,,,0.00475200939301877,
2010-12-06 00:00:00 UTC,,,,,,,,,,,,,,0.00923132441123163,
2010-12-07 00:00:00 UTC,,,,,,,,,,,,,,0.00854551610599404,
2010-12-08 00:00:00 UTC,,,,,,,,,,,,,,0.00395933982144308,
2010-12-09 00:00:00 UTC,,,,,,,,,,,,,,0.00604651869382314,
2010-12-10 00:00:00 UTC,,,,,,,,,,,,,,0.00411208547756193,
2010-12-11 00:00:00 UTC,,,,,,,,,,,,,,0.00471674502147028,
2010-12-12 00:00:00 UTC,,,,,,,,,,,,,,0.00415368817441009,
2010-12-13 00:00:00 UTC,,,,,,,,,,,,,,0.00521226211126383,
2010-12-14 00:00:00 UTC,,,,,,,,,,,,,,0.00630677151126852,
2010-12-15 00:00:00 UTC,,,,,,,,,,,,,,0.00104283721244392,
2010-12-16 00:00:00 UTC,,,,,,,,,,,,,,0.00319255944212847,
2010-12-17 00:00:00 UTC,,,,,,,,,,,,,,0.0024748737341547,
2010-12-19 00:00:00 UTC,,,,,,,,,,,,,,0.00338452360014986,
2010-12-20 00:00:00 UTC,,,,,,,,,,,,,,0.00664916271230726,
2010-12-21 00:00:00 UTC,,,,,,,,,,,,,,0.0051904252138455,
2010-12-22 00:00:00 UTC,,,,,,,,,,,,,,0.00141421356237053,
2010-12-23 00:00:00 UTC,,,,,,,,,,,,,,0.00217313818360821,
2010-12-24 00:00:00 UTC,,,,,,,,,,,,,,0.0037643077052745,
2010-12-25 00:00:00 UTC,,,,,,,,,,,,,,0.00117011395456298,
2010-12-26 00:00:00 UTC,,,,,,,,,,,,,,0.00630254280886366,
2010-12-27 00:00:00 UTC,,,,,,,,,,,,,,0.00271414834445723,
2010-12-28 00:00:00 UTC,,,,,,,,,,,,,,0.00231707697871315,
2010-12-29 00:00:00 UTC,,,,,,,,,,,,,,0.00434119390073885,
2010-12-31 00:00:00 UTC,,,,,,,,,,,,,,0.00385154659859107,
2011-01-01 00:00:00 UTC,,,,,,,,,,,,,,0.00357770876399835,
2011-01-02 00:00:00 UTC,,,,,,,,,,,,,,0.00288357502369224,
2011-01-03 00:00:00 UTC,,,,,,,,,,,,,,0.00262343951353871,
2011-01-04 00:00:00 UTC,,,,,,,,,,,,,,0.00402818679038196,
2011-01-05 00:00:00 UTC,,,,,,,,,,,,,,0.00612354472507617,
2011-01-06 00:00:00 UTC,,,,,,,,,,,,,,0.00226740952445343,
2011-01-07 00:00:00 UTC,,,,,,,,,,,,,,0.00330121183238023,
2011-01-08 00:00:00 UTC,,,,,,,,,,,,,,0.00206595457090317,
2011-01-10 00:00:00 UTC,,,,,,,,,,,,,,0.00168718535549567,
2011-01-11 00:00:00 UTC,,,,,,,,,,,,,,0.00320914786197808,
2011-01-12 00:00:00 UTC,,,,,,,,,,,,,,0.00597523013203767,
2011-01-13 00:00:00 UTC,,,,,,,,,,,,,,0.0106001188492566,
2011-01-14 00:00:00 UTC,,,,,,,,,,,,,,0.00880306277885662,
2011-01-15 00:00:00 UTC,,,,,,,,,,,,,,0.00552157829863399,
2011-01-16 00:00:00 UTC,,,,,,,,,,,,,,0.00531500161990694,
2011-01-17 00:00:00 UTC,,,,,,,,,,,,,,0.00420304919133937,
2011-01-18 00:00:00 UTC,,,,,,,,,,,,,,0.0101222652957131,
2011-01-19 00:00:00 UTC,,,,,,,,,,,,,,0.00211058536149071,
2011-01-20 00:00:00 UTC,,,,,,,,,,,,,,0.0129223222262779,
2011-01-21 00:00:00 UTC,,,,,,,,,,,,,,0.00653945158102785,
2011-01-22 00:00:00 UTC,,,,,,,,,,,,,,0.00515850283302286,
2011-01-23 00:00:00 UTC,,,,,,,,,,,,,,0.0047961972711368,
2011-01-24 00:00:00 UTC,,,,,,,,,,,,,,0.00534848396700852,
