Time,Price,Volume,Hash_rates,Market_cap,Mining_difficulty,No_of_transactions,Volatility
2014-06-09 00:00:00 UTC,649.529288857314,15103239.932002697,1.0115920449356968e+16,8459837187.9934,11756551916.904,59875.0,1.9636778181564605
2014-06-10 00:00:00 UTC,651.384610749717,14786202.1832285,1.096739240895132e+16,8357560772.7917595,11756551916.904,63316.0,1.3294276659893034
2014-06-11 00:00:00 UTC,642.523542896897,21758612.801891603,8441976565709330.0,8398694977.999471,11756551916.904,62827.0,1.7347767435009107
2014-06-12 00:00:00 UTC,621.746475603068,45815735.968228705,1.0054956910511798e+16,8104601380.955291,11756551916.904,64744.0,3.489381056666704
2014-06-13 00:00:00 UTC,597.123895345924,32986372.9210524,1.0594207122874798e+16,7650437401.69215,11756551916.904,64739.0,2.628529354538227
2014-06-14 00:00:00 UTC,577.371624342799,34353127.2589487,1.154065719503378e+16,7664985003.7484,11756551916.904,53596.0,3.2806017654442514
2014-06-15 00:00:00 UTC,567.270334242546,20700581.7246059,1.12939375603582e+16,7351207445.115859,11756551916.904,53916.0,2.060894247682556
2014-06-16 00:00:00 UTC,596.1968602630919,24269783.7534798,1.0936489778115002e+16,7591613858.06834,11756551916.904,68262.0,2.4736280670094817
2014-06-17 00:00:00 UTC,597.182697706906,15588570.548775101,9675548535443000.0,7577811607.977809,11756551916.904,70077.0,1.2587180655294639
2014-06-18 00:00:00 UTC,608.410949520421,15091276.7525001,9428836834704728.0,7923932934.89705,13462580114.5253,63888.0,1.5577248270813695
2014-06-19 00:00:00 UTC,605.867855527073,14307874.790171301,1.0132428676561364e+16,7847204757.58305,13462580114.5253,62454.0,1.5154783435846817
2014-06-20 00:00:00 UTC,593.490193408914,14602722.69574,1.25515195004609e+16,7664094513.4194,13462580114.5253,57381.0,1.4765181779583336
2014-06-21 00:00:00 UTC,591.617765370592,8305915.06146586,1.1276499275971362e+16,7631427831.29221,13462580114.5253,51173.0,1.4595835332257763
2014-06-22 00:00:00 UTC,602.16805473911,9352202.61400313,1.22081820418049e+16,7659037806.59816,13462580114.5253,50104.0,1.2631762871523513
2014-06-23 00:00:00 UTC,592.684036706858,11579919.238250801,1.0572078678368454e+16,7772536557.92959,13462580114.5253,60216.0,2.0244496461971755
2014-06-24 00:00:00 UTC,588.9503521636631,12533278.4141495,1.1367204470784454e+16,7598736414.679279,13462580114.5253,64883.0,1.286868068958551
2014-06-25 00:00:00 UTC,572.7683994828881,16546934.071888098,1.1438844694622818e+16,7475934458.549991,13462580114.5253,64397.0,2.668379671629081
2014-06-26 00:00:00 UTC,571.71573247938,12201511.5716691,1.0414429933352544e+16,7276860193.268141,13462580114.5253,61432.0,2.114213415252638
2014-06-27 00:00:00 UTC,585.42666033204,16917686.9416827,1.194228711508582e+16,7533585178.3984,13462580114.5253,62966.0,1.9336119952072486
2014-06-28 00:00:00 UTC,598.050501696814,9915396.72447707,1.1047372623263728e+16,7748555465.77025,13462580114.5253,54392.0,2.020695121327021
2014-06-29 00:00:00 UTC,595.771555371091,7250645.00985112,1.1432433712998182e+16,7682187043.180891,16818461371.1611,49094.0,0.9229899070834839
2014-06-30 00:00:00 UTC,622.035744104994,35335445.42547079,9735577729212000.0,7755707208.844609,16818461371.1611,70231.0,5.602308809003472
2014-07-01 00:00:00 UTC,648.168871002859,28940758.0856813,1.1190705448150798e+16,8354293558.2622,16818461371.1611,69443.0,1.9631027198108846
2014-07-02 00:00:00 UTC,646.312918319821,17033082.379418697,1.0289720836005728e+16,8325436770.96522,16818461371.1611,66728.0,2.173432739522523
2014-07-03 00:00:00 UTC,645.46515473439,13338690.991431199,1.0540723145501728e+16,8404165476.6186905,16818461371.1611,62849.0,1.4577551708037573
2014-07-04 00:00:00 UTC,637.237182938077,15728804.945260001,1.2695961123906728e+16,8384608263.31891,16818461371.1611,59494.0,2.421320126782311
2014-07-05 00:00:00 UTC,629.930344350103,7218645.80166079,1.146919753691591e+16,8172926091.49346,16818461371.1611,49954.0,1.348415681580704
2014-07-06 00:00:00 UTC,636.009982807823,8308824.54957462,1.18914573735318e+16,8204439710.51992,16818461371.1611,52139.0,6.557601228272452
2014-07-07 00:00:00 UTC,628.205588421328,13660428.330097301,1.4019357895813e+16,8221228431.21075,16818461371.1611,64686.0,1.934448889810538
2014-07-08 00:00:00 UTC,622.874290857212,7790554.45190095,1.1356782842553544e+16,8096191621.59771,16818461371.1611,70117.0,1.0825470880097443
2014-07-09 00:00:00 UTC,623.822331837579,7981092.7336599,1.2552831852369364e+16,8122824492.11787,16818461371.1611,68518.0,0.894305667381414
2014-07-10 00:00:00 UTC,617.841572260352,12671455.4089905,1.1322976963870456e+16,8103656645.609241,16818461371.1611,64605.0,1.4432874475653188
2014-07-11 00:00:00 UTC,622.520307075259,11513024.0499294,1.1836574013988728e+16,8014736597.78407,16818461371.1611,59077.0,4.71225620566997
2014-07-12 00:00:00 UTC,631.889714368594,9431367.216595,1.1980888045282728e+16,8250236956.41645,17336316978.5078,53454.0,1.7315996527987039
2014-07-13 00:00:00 UTC,630.330895812933,7296535.99314859,1.2487331585251456e+16,8285274984.03872,17336316978.5078,52417.0,1.6359672412295931
2014-07-14 00:00:00 UTC,622.655923993295,9926989.22109742,1.17111956514242e+16,8192537285.378909,17336316978.5078,62761.0,1.3770974899436295
2014-07-15 00:00:00 UTC,622.142574940095,9491211.12149735,1.2386292909556638e+16,8079153352.825041,17336316978.5078,72316.0,1.2228103691285284
2014-07-16 00:00:00 UTC,619.868947856213,10164791.808103802,1.1319253540677908e+16,8100741042.531641,17336316978.5078,65571.0,1.8312042887482272
2014-07-17 00:00:00 UTC,620.181127649246,10892385.1132981,1.3483579769991726e+16,8025721918.88339,17336316978.5078,66233.0,1.2595311840773302
2014-07-18 00:00:00 UTC,624.698020462521,11147651.5202534,1.3422024398504546e+16,8102129244.07566,17336316978.5078,64062.0,4.24436789841525
2014-07-19 00:00:00 UTC,626.689757641157,5937095.02373938,1.3853563936864e+16,8186982949.89205,17336316978.5078,59553.0,1.0032247365815405
2014-07-20 00:00:00 UTC,623.282745954238,5002167.73551665,1.2175011541545e+16,8164393418.495729,17336316978.5078,52001.0,1.153660680228616
2014-07-21 00:00:00 UTC,621.145836404959,8338784.05355926,1.34535545149455e+16,8119708473.40471,17336316978.5078,64190.0,1.3965787517317116
2014-07-22 00:00:00 UTC,621.642318724056,7291524.06846109,1.109773352078109e+16,8079278085.1706705,17336316978.5078,66858.0,1.3264254184799398
2014-07-23 00:00:00 UTC,621.0174699783889,7020795.20279154,1.1375802757926998e+16,8066396772.42303,17336316978.5078,66883.0,3.256840486191836
2014-07-24 00:00:00 UTC,610.192564840809,19766518.7914745,1.1190874582930364e+16,8068841386.39632,17336316978.5078,66276.0,1.780575057112405
2014-07-25 00:00:00 UTC,601.587727230921,12167478.6547943,1.2842862957516274e+16,7881289033.150229,18736441558.3102,61498.0,1.117153898258702
2014-07-26 00:00:00 UTC,595.561680427068,9345848.35961671,1.1542720786668452e+16,7843036751.87336,18736441558.3102,56333.0,3.5732465650271097
2014-07-27 00:00:00 UTC,594.570207415391,7919023.19265322,1.284659327933691e+16,7795481647.69729,18736441558.3102,51991.0,1.151258307238674
2014-07-28 00:00:00 UTC,584.737091928078,18609861.1528603,1.259339844200791e+16,7744353451.01213,18736441558.3102,64744.0,2.0162386211418624
2014-07-29 00:00:00 UTC,584.170600372728,11888354.8053114,1.2767467285587274e+16,7656754119.09468,18736441558.3102,61607.0,1.6907643017045368
2014-07-30 00:00:00 UTC,575.955527683079,16299709.6688319,1.4449550624858822e+16,7613438463.4479,18736441558.3102,66153.0,2.0454756550747235
2014-07-31 00:00:00 UTC,576.7581019555371,17975222.2383256,1.42903681638808e+16,7336577285.69506,18736441558.3102,69761.0,2.2611291057630813
2014-08-01 00:00:00 UTC,590.759286103062,22337553.358543802,1.3352251470702546e+16,7631187277.241909,18736441558.3102,67915.0,2.4532606311799956
2014-08-02 00:00:00 UTC,590.664251293294,6960480.18933689,1.391656408178091e+16,7794120339.571321,18736441558.3102,54989.0,3.730276992066991
2014-08-03 00:00:00 UTC,585.3568249331021,5846126.85275835,1.3085703610070362e+16,7700601927.0094795,18736441558.3102,53621.0,2.1760242202675064
2014-08-04 00:00:00 UTC,589.6017757336621,9542743.18440903,1.070007258916891e+16,7696118407.692691,18736441558.3102,67847.0,11.456456776823332
2014-08-05 00:00:00 UTC,585.871405398375,11364335.9375154,1.1799613663689182e+16,7705331914.42233,18736441558.3102,72823.0,3.744272400907402
2014-08-06 00:00:00 UTC,583.692042525925,11326224.036803098,1.4749901327479904e+16,7635204382.29559,18736441558.3102,80402.0,2.395478526479929
2014-08-07 00:00:00 UTC,587.363511061022,10966582.5473211,1.50538812087188e+16,7633181745.31105,18736441558.3102,69913.0,1.8047571054893752
2014-08-08 00:00:00 UTC,592.2162229647071,9439789.36148477,1.53104429150128e+16,7691989319.972759,19729645940.5771,68297.0,1.9542466336840207
2014-08-09 00:00:00 UTC,587.935261886394,4689150.67293783,1.6242823231820638e+16,7713203920.51212,19729645940.5771,60599.0,1.8298289301687387
2014-08-10 00:00:00 UTC,589.154959849352,5563545.95341367,1.72873279255997e+16,7729953849.824309,19729645940.5771,57913.0,1.7829979613639952
2014-08-11 00:00:00 UTC,585.005193494447,12992895.997674301,1.78245663024996e+16,7734961252.96177,19729645940.5771,75575.0,1.887743250300689
2014-08-12 00:00:00 UTC,570.1909966216809,13065709.7895635,1.7032013803209196e+16,7512923324.61625,19729645940.5771,76982.0,2.064463518189046
2014-08-13 00:00:00 UTC,552.379851777638,33405373.9965703,1.2945210003280274e+16,7489979057.653859,19729645940.5771,75738.0,3.4387885984027173
2014-08-14 00:00:00 UTC,521.106218610421,47010151.691365,1.6225045404293272e+16,7162572314.823759,19729645940.5771,79082.0,3.4140747850798605
2014-08-15 00:00:00 UTC,508.614842747415,26235880.8063073,1.59879709699175e+16,6721689448.490911,19729645940.5771,73193.0,4.260994919253042
2014-08-16 00:00:00 UTC,503.647673527163,20088537.315753102,1.4184226339457364e+16,6535697717.23941,19729645940.5771,67974.0,2.354833579097659
2014-08-17 00:00:00 UTC,505.112204795825,17017509.0920326,1.6575754879347398e+16,6851437492.31713,19729645940.5771,60223.0,3.4679559937827436
2014-08-18 00:00:00 UTC,476.59614425723197,44287175.6274005,1.763419479948073e+16,6630151890.11255,19729645940.5771,72758.0,4.238981106734089
2014-08-19 00:00:00 UTC,478.566748205573,28108725.9143945,1.7164952513994088e+16,6100275897.51031,23844670038.8033,74740.0,3.1076128632460405
2014-08-20 00:00:00 UTC,494.66775758638704,34109046.159561895,1.8134083922793908e+16,6437752839.061621,23844670038.8033,73842.0,3.365906322881451
2014-08-21 00:00:00 UTC,522.086522272465,25781143.357078798,1.95442896947655e+16,6821048513.55867,23844670038.8033,73164.0,2.8710550046028893
2014-08-22 00:00:00 UTC,515.210724623765,20471551.0982622,1.694076073775164e+16,6860814883.232389,23844670038.8033,66998.0,3.4078896949737407
2014-08-23 00:00:00 UTC,505.826597778375,13656101.7982803,1.9262907110454796e+16,6773294832.62502,23844670038.8033,57593.0,3.0039284359495655
2014-08-24 00:00:00 UTC,506.827711919533,9162584.25490277,1.7301539426856196e+16,6581547220.8026705,23844670038.8033,56695.0,4.77898042025541
2014-08-25 00:00:00 UTC,504.97219661374,11097827.3933881,1.6207999406316896e+16,6692541030.41123,23844670038.8033,69894.0,3.4904894676328495
2014-08-26 00:00:00 UTC,508.91458776948195,13503843.744560499,2.0609167939348096e+16,6638270452.17995,23844670038.8033,72660.0,3.5098400199920645
2014-08-27 00:00:00 UTC,516.242163632785,12511754.5183556,1.809841523914027e+16,6781220229.405789,23844670038.8033,74581.0,2.7785039782903995
2014-08-28 00:00:00 UTC,510.495865598075,10477832.5291824,1.8792442727419908e+16,6769219822.26654,23844670038.8033,68628.0,3.2011609344768175
2014-08-29 00:00:00 UTC,508.445192825721,9950226.19260056,1.8238023029594636e+16,6688121982.3692,23844670038.8033,68614.0,2.4851581415636805
2014-08-30 00:00:00 UTC,504.952107815117,6849387.59432471,2.1527069892940896e+16,6707481200.81283,23844670038.8033,61214.0,1.758618736229203
2014-08-31 00:00:00 UTC,492.49687473501405,27431994.9806255,2.041200167974091e+16,6611449722.43355,27428630902.2579,57755.0,2.408892941681119
2014-09-01 00:00:00 UTC,481.75774578879896,14125526.5502375,1.6841839024124364e+16,6351946242.21663,27428630902.2579,70383.0,3.0406539056742714
2014-09-02 00:00:00 UTC,478.462590010994,13904787.912031101,1.99485608648659e+16,6251983062.11651,27428630902.2579,71909.0,2.4104912553932385
2014-09-03 00:00:00 UTC,477.561221346719,8493796.58827081,2.111844741424518e+16,6275863006.498779,27428630902.2579,71868.0,1.4793635763888369
2014-09-04 00:00:00 UTC,482.486584267716,17348360.7634974,1.946989639788518e+16,6259944289.4382105,27428630902.2579,70810.0,1.7458497083859577
2014-09-05 00:00:00 UTC,486.46493055230695,9716865.50108027,1.98587885293336e+16,6448969762.22836,27428630902.2579,68038.0,2.0046952459904843
2014-09-06 00:00:00 UTC,483.597165400249,5194298.3429063,2.2070110745783364e+16,6349850645.10465,27428630902.2579,63369.0,1.977108647968036
2014-09-07 00:00:00 UTC,483.28769561509,5365243.58926109,1.9243028028529908e+16,6379486245.86344,27428630902.2579,60352.0,2.7617054017187828
2014-09-08 00:00:00 UTC,475.10531664861196,21397788.292772,1.9617830591049496e+16,6319669042.07285,27428630902.2579,75766.0,1.8213774767936606
2014-09-09 00:00:00 UTC,472.597989081938,14645117.626681602,1.804473810205291e+16,6229192526.165979,27428630902.2579,81812.0,1.8921129539740271
2014-09-10 00:00:00 UTC,480.814067011384,16327184.1432556,1.9477326344093724e+16,6287554413.063439,27428630902.2579,72558.0,1.4206343967691737
2014-09-11 00:00:00 UTC,478.493984416845,11175502.7654696,2.33584827540885e+16,6343709380.0897,27428630902.2579,66026.0,1.7791988248879438
2014-09-12 00:00:00 UTC,475.711602626947,8657262.83164541,2.0796438621308696e+16,6318482045.207089,27428630902.2579,68384.0,2.510757230187969
2014-09-13 00:00:00 UTC,477.493016230137,10915441.1406616,2.52423291359537e+16,6282003824.54888,29829733124.0404,61246.0,2.231826488993552
2014-09-14 00:00:00 UTC,477.566165415962,6957302.08426523,2.1197706101991e+16,6334900307.79467,29829733124.0404,67655.0,2.1172115005952374
2014-09-15 00:00:00 UTC,475.8063171991,10400323.9623547,2.33726688737225e+16,6319428543.84389,29829733124.0404,78666.0,1.4662404139865486
2014-09-16 00:00:00 UTC,470.297717121452,10567631.4194038,2.3028563240885636e+16,6233946196.76587,29829733124.0404,87234.0,3.3649221159997893
2014-09-17 00:00:00 UTC,459.82019139272,17209954.1017244,2.5258599618422908e+16,6159793300.89142,29829733124.0404,80305.0,1.411353784689295
2014-09-18 00:00:00 UTC,441.34926725232805,37196196.46242879,2.3988595543188724e+16,5993412701.30033,29829733124.0404,77364.0,2.8343139917173774
2014-09-19 00:00:00 UTC,407.673628445849,36615814.986068204,2.54316925241902e+16,5631793838.27212,29829733124.0404,69437.0,3.0635908081192573
2014-09-20 00:00:00 UTC,412.805224004716,31719637.2868825,2.61987267812014e+16,5220941876.789479,29829733124.0404,63482.0,3.639992274287247
2014-09-21 00:00:00 UTC,403.39420669127196,20731477.9089587,2.4185399221247e+16,5471023877.38493,29829733124.0404,59800.0,2.9529588477793083
2014-09-22 00:00:00 UTC,401.349969488424,17211478.3464297,2.2631880471984452e+16,5325541017.961221,29829733124.0404,73289.0,2.032280557660679
2014-09-23 00:00:00 UTC,409.673028666526,43481692.455977604,2.019465652021582e+16,5355665529.06784,29829733124.0404,77283.0,2.4499028232570397
2014-09-24 00:00:00 UTC,430.921572043219,26450928.5938366,2.100511361189827e+16,5829537132.95812,29829733124.0404,74974.0,2.1644356414137804
2014-09-25 00:00:00 UTC,414.248101003296,21277198.8538284,2.3715641263517092e+16,5641771612.2972,34661425923.9769,78523.0,2.6277010934814413
2014-09-26 00:00:00 UTC,406.718353850135,17183103.950079598,2.30792370729587e+16,5476364402.50229,34661425923.9769,72555.0,1.4960947236811193
2014-09-27 00:00:00 UTC,402.884026856844,11150804.0798374,2.31763021667792e+16,5370974489.0502205,34661425923.9769,63138.0,1.1380749638911598
2014-09-28 00:00:00 UTC,394.359595838666,22100292.733138,2.23683076755745e+16,5335986018.56536,34661425923.9769,62440.0,2.135225587659272
2014-09-29 00:00:00 UTC,380.168863771296,27081765.5721985,2.3672072653807004e+16,5007746108.37065,34661425923.9769,77924.0,2.2237711688336588
2014-09-30 00:00:00 UTC,382.61291039629896,26268700.6728988,2.6393194230245704e+16,4990592235.15176,34661425923.9769,78006.0,1.5568792315104982
2014-10-01 00:00:00 UTC,386.085189168089,19733044.1279746,2.424789077827427e+16,5163817314.59976,34661425923.9769,78779.0,1.5856939333791287
2014-10-02 00:00:00 UTC,380.570052012045,15790878.731756,2.38279910542075e+16,5110876466.528521,34661425923.9769,72086.0,1.7427407525895244
2014-10-03 00:00:00 UTC,371.435624153985,25729444.7659087,2.51862461653665e+16,4960074568.65475,34661425923.9769,75094.0,1.313631878587977
2014-10-04 00:00:00 UTC,348.091808221223,36639078.6012884,2.66608509954948e+16,4787955073.03067,34661425923.9769,66632.0,2.3217889848359894
2014-10-05 00:00:00 UTC,317.497166636973,62434762.97564661,2.8719310687052996e+16,4400204570.034821,34661425923.9769,67330.0,2.830602222669163
2014-10-06 00:00:00 UTC,326.250979695368,62179854.7351922,2.5232018164942184e+16,4240781456.16967,34661425923.9769,78049.0,3.589199130919833
2014-10-07 00:00:00 UTC,331.313238450237,33502295.0002174,2.0960269828356816e+16,4404526200.96838,34661425923.9769,79069.0,2.0252350784520807
2014-10-08 00:00:00 UTC,339.366709868064,36509363.90873329,2.27897138286489e+16,4445251278.22478,34661425923.9769,78818.0,1.9081159851402376
2014-10-09 00:00:00 UTC,365.606956553891,59445781.521442704,2.53417868632023e+16,4755166371.53882,35002482026.1332,82789.0,2.7394224649628565
2014-10-10 00:00:00 UTC,364.121031652961,33385665.761630498,2.4562857914690184e+16,4886723436.46695,35002482026.1332,81058.0,2.369307536118691
2014-10-11 00:00:00 UTC,359.039099583658,17044849.1238763,2.2835044517516544e+16,4809452867.54451,35002482026.1332,65020.0,1.5607962339048493
2014-10-12 00:00:00 UTC,361.944351366137,20188750.9388284,2.3296084921077732e+16,4844020578.85636,35002482026.1332,63509.0,1.4534465716195133
2014-10-13 00:00:00 UTC,377.838519631122,41051637.663524,2.72004971751851e+16,5013428266.26849,35002482026.1332,77942.0,2.2233713607314867
2014-10-14 00:00:00 UTC,400.37298108922204,46968535.30620539,2.32541436869566e+16,5277452661.81031,35002482026.1332,81364.0,2.2567075359481317
2014-10-15 00:00:00 UTC,393.206720886929,36136299.5654707,2.3465608001634816e+16,5357379403.07359,35002482026.1332,76257.0,1.627847921120789
2014-10-16 00:00:00 UTC,386.882991127134,32416023.4384586,2.3550234878825636e+16,5317917753.75622,35002482026.1332,75737.0,1.7998822930647336
2014-10-17 00:00:00 UTC,379.711523623314,19023037.2052245,2.716724025207011e+16,5098369459.9508705,35002482026.1332,70839.0,2.371602259328992
2014-10-18 00:00:00 UTC,384.848120244003,13467365.265938,2.8756383539540004e+16,5090662675.6642,35002482026.1332,66477.0,1.5405910301521666
2014-10-19 00:00:00 UTC,388.439331365638,6855973.74204161,2.36123793338085e+16,5224530894.6115,35002482026.1332,63255.0,1.1489797269836477
2014-10-20 00:00:00 UTC,383.06413527037,19130725.8829928,2.3374601228671e+16,5199662334.96496,35002482026.1332,82700.0,1.5592729817508508
2014-10-21 00:00:00 UTC,384.18977816214897,15734741.527039802,2.2151451215285332e+16,5096233335.40464,35002482026.1332,81651.0,1.3302604792288528
2014-10-22 00:00:00 UTC,384.825916726613,13478822.1701199,2.5004799420666996e+16,5159751774.0947895,35002482026.1332,79987.0,1.4694462324610238
2014-10-23 00:00:00 UTC,368.762315211875,30255627.4797787,2.2316385168013252e+16,5123063999.93416,35985640265.0762,80638.0,1.7644334360409928
2014-10-24 00:00:00 UTC,358.84330290319394,22210695.2245656,2.3887301114528332e+16,4781802046.45704,35985640265.0762,77906.0,1.5222201244492595
2014-10-25 00:00:00 UTC,350.905361321149,21488509.3452784,2.5140843658044188e+16,4810359445.49586,35985640265.0762,72515.0,1.8227880262669593
2014-10-26 00:00:00 UTC,353.29185980516195,14578764.3412547,2.0409166449769908e+16,4652581764.88935,35985640265.0762,70762.0,1.243703007402633
2014-10-27 00:00:00 UTC,352.86639126167296,15575036.191673001,2.360208618310683e+16,4736619749.07254,35985640265.0762,83977.0,1.2870844590020145
2014-10-28 00:00:00 UTC,353.45874068609595,10050377.364464,2.2336017460126092e+16,4724114598.77775,35985640265.0762,87980.0,1.1689298668233639
2014-10-29 00:00:00 UTC,345.82550844374,21532041.544329397,2.5342410402058908e+16,4751553312.60886,35985640265.0762,93667.0,3.7246545147343433
2014-10-30 00:00:00 UTC,339.57429195250097,32989602.141999103,2.7587522609310184e+16,4514442933.821671,35985640265.0762,92622.0,1.4404195139518525
2014-10-31 00:00:00 UTC,342.691630271841,16229814.4185289,2.7965851885697836e+16,4629684672.04492,35985640265.0762,85703.0,1.1894962261897235
2014-11-01 00:00:00 UTC,330.397966039286,19665228.0775162,2.3814245317692252e+16,4541478582.4887705,35985640265.0762,69591.0,1.0115492292865893
2014-11-02 00:00:00 UTC,325.94382349277197,11762309.168868901,2.2947494310090252e+16,4367175587.4526205,35985640265.0762,77170.0,0.8969206637679529
2014-11-03 00:00:00 UTC,327.97819132861696,15922414.191957599,2.7466164899922364e+16,4364068403.17188,35985640265.0762,90351.0,1.728129419355885
2014-11-04 00:00:00 UTC,325.915262573288,17717510.4428077,2.4953913757886252e+16,4369144607.26435,35985640265.0762,87617.0,0.8780686933377178
2014-11-05 00:00:00 UTC,336.461628503056,22934919.1045557,2.1932421688355916e+16,4510245268.284929,39603666252.4184,89460.0,1.0994789858939276
2014-11-06 00:00:00 UTC,342.125266659183,22267564.8467018,2.52449370186605e+16,4544628223.77345,39603666252.4184,94296.0,0.9090090317158982
2014-11-07 00:00:00 UTC,344.938726323468,16587590.1707734,2.435293033797525e+16,4695623232.89565,39603666252.4184,83957.0,0.7307453616315097
2014-11-08 00:00:00 UTC,343.945288844923,8177343.19405803,2.527804364807858e+16,4619452292.3626795,39603666252.4184,72717.0,1.2525376100371637
2014-11-09 00:00:00 UTC,349.630315371914,24822309.423385102,2.6718314813947364e+16,4648843056.02179,39603666252.4184,72212.0,1.0819868255751621
2014-11-10 00:00:00 UTC,365.506809598377,31389370.431216802,2.4206899894386336e+16,4874100040.06059,39603666252.4184,88994.0,1.074027975124492
2014-11-11 00:00:00 UTC,366.377462360449,15246733.6522704,2.3195510069898908e+16,4944240263.21275,39603666252.4184,85618.0,3.4549444477758198
2014-11-12 00:00:00 UTC,394.783313380296,88250184.86081079,2.377166505931258e+16,4991364884.15609,39603666252.4184,95579.0,6.128508441373426
2014-11-13 00:00:00 UTC,427.381533305324,123674263.49443999,2.398483097277117e+16,5808124271.67216,39603666252.4184,92958.0,4.121369511678094
2014-11-14 00:00:00 UTC,398.03525736313,52848301.3092671,2.527328832337517e+16,5599030145.83908,39603666252.4184,86307.0,2.274705182380224
2014-11-15 00:00:00 UTC,387.20273250337004,31658895.9375774,2.490152554547546e+16,5465435119.6390705,39603666252.4184,73242.0,1.9861489262423369
2014-11-16 00:00:00 UTC,383.785632818395,22024043.4311016,2.4543242510740332e+16,5064023213.535,39603666252.4184,76009.0,1.9656472675296763
2014-11-17 00:00:00 UTC,396.695154872221,44912584.268998794,2.37700436267195e+16,5354962274.11673,39603666252.4184,88354.0,2.2461370624010835
2014-11-18 00:00:00 UTC,382.662360920576,33867487.2578681,2.5203063994529664e+16,5279162850.16393,40300030327.8914,87524.0,2.2854725853566658
2014-11-19 00:00:00 UTC,379.21684396332705,20649404.054680802,2.3700643499804252e+16,5083404633.55412,40300030327.8914,85271.0,1.9601958884475827
2014-11-20 00:00:00 UTC,366.675646922584,25835629.8170243,2.3016397531164584e+16,5130902625.91347,40300030327.8914,89388.0,2.1703248566340965
2014-11-21 00:00:00 UTC,354.228119209093,30079537.729036402,2.309935842882018e+16,4760173886.19135,40300030327.8914,82179.0,8.368172472998069
2014-11-22 00:00:00 UTC,357.044308781752,14868685.436250303,2.5750471520928252e+16,4769660662.397679,40300030327.8914,74725.0,1.8754819256949185
2014-11-23 00:00:00 UTC,359.27783750678395,14456870.187578198,2.5625908610914908e+16,4776799265.600921,40300030327.8914,77283.0,2.184542904310319
2014-11-24 00:00:00 UTC,375.491344634924,33169966.4499469,2.702601914485427e+16,4996886329.193279,40300030327.8914,85807.0,2.2836951901053633
2014-11-25 00:00:00 UTC,383.160721084743,35245285.0226294,2.390461102594373e+16,5143914294.71825,40300030327.8914,86134.0,2.149625976686359
2014-11-26 00:00:00 UTC,372.13996477668996,21314427.5991047,2.4971894892296176e+16,5048921204.0529995,40300030327.8914,85111.0,1.9947910287301118
2014-11-27 00:00:00 UTC,371.28607200802696,10160408.575575901,2.3439779629828504e+16,5028218668.83747,40300030327.8914,84682.0,1.1271429819161887
2014-11-28 00:00:00 UTC,370.11632081705903,29962763.313281104,2.7127144613252092e+16,5015461820.23727,40300030327.8914,85912.0,1.7984247196614878
2014-11-29 00:00:00 UTC,377.82887433638,39742155.7798248,2.641377985874725e+16,5100479225.0934,40300030327.8914,79098.0,1.4820884402715582
2014-11-30 00:00:00 UTC,376.851864406328,10001265.9667585,2.641536083969192e+16,5081094157.959479,40300030327.8914,85013.0,0.9861278136198511
2014-12-01 00:00:00 UTC,378.820253646406,12756762.349970698,2.1798564865916164e+16,5138196096.323279,40300030327.8914,97623.0,1.1496779724870378
2014-12-02 00:00:00 UTC,380.962960378069,14565304.3792168,2.4879554567078244e+16,5149985104.06989,40300030327.8914,99419.0,0.9880227791629353
2014-12-03 00:00:00 UTC,378.739796058266,16841344.2166396,1.9397314539398332e+16,5194549010.20644,40007470271.2713,99348.0,0.7780679265590434
2014-12-04 00:00:00 UTC,374.30049299575404,18127506.5682591,2.427101072333016e+16,5106460420.6717,40007470271.2713,98348.0,1.1335009123312996
2014-12-05 00:00:00 UTC,372.895375882376,19445407.953259803,2.565787313883875e+16,5001737611.31853,40007470271.2713,90900.0,0.7718074830494304
2014-12-06 00:00:00 UTC,374.21581593662,8929946.12182358,2.2742113347515252e+16,5120103055.26538,40007470271.2713,81230.0,1.2540283641822467
2014-12-07 00:00:00 UTC,374.24247973982597,6313179.43212437,2.096690511805125e+16,5106393066.09548,40007470271.2713,74792.0,3.5108065222549616
2014-12-08 00:00:00 UTC,368.759493915512,18608680.6818568,2.6760622260211748e+16,5114371797.4074,40007470271.2713,90746.0,0.9745725684334753
2014-12-09 00:00:00 UTC,353.580365419768,30970959.7380292,2.5652882693991268e+16,4910443814.650829,40007470271.2713,90220.0,1.051553624891922
2014-12-10 00:00:00 UTC,350.204785344046,16312294.245311301,2.5860153893730456e+16,4784780270.6237,40007470271.2713,88798.0,6.695372516736851
2014-12-11 00:00:00 UTC,353.21085260920097,32894730.8681678,2.4778970633490416e+16,4692009649.8753395,40007470271.2713,84005.0,1.14832505185437
2014-12-12 00:00:00 UTC,352.255169571913,15773433.900091901,2.3218505960726916e+16,4743471144.088079,40007470271.2713,81297.0,2.3730359265466174
2014-12-13 00:00:00 UTC,349.772331471141,11150522.7135595,2.6439711014057276e+16,4777528252.26799,40007470271.2713,76207.0,1.0563700519399584
2014-12-14 00:00:00 UTC,349.777721796322,11819103.2511276,2.3403403533405996e+16,4726172467.47538,40007470271.2713,79703.0,0.8691707174340988
2014-12-15 00:00:00 UTC,349.074541778099,16735834.787901502,2.5516197103718908e+16,4817521951.803929,40007470271.2713,94459.0,1.0271640773597481
